id,baseline/000,baseline/001,baseline/002,baseline/003,baseline/004,baseline/005,baseline/006,baseline/007,baseline/008,baseline/009,baseline/010,baseline/011,baseline/012,holdout/000,holdout/001,holdout/002,holdout/003,holdout/004,holdout/005
./spec/iriq/recognizer_spec.rb[1:1:2],37,46,43,48,44,45,45,84,47,43,40,39,36,33,37,34,32,36,35
./spec/iriq/recognizer_spec.rb[1:1:3],33,42,40,43,39,42,40,59,43,40,38,37,33,29,33,30,30,30,33
./spec/iriq/recognizer_spec.rb[1:1:4],33,43,39,45,39,40,41,55,43,40,37,36,34,30,33,30,29,31,31
./spec/iriq/reinfer_spec.rb[1:1:1],110,140,125,144,126,131,137,189,139,130,121,116,110,99,106,96,98,102,105
./spec/iriq/reinfer_spec.rb[1:2:1],209,261,239,265,226,244,244,307,261,239,237,232,200,180,197,180,180,179,191
./spec/iriq/reinfer_spec.rb[1:2:2],193,244,222,248,210,225,236,262,247,225,216,205,185,167,182,163,175,166,174
./spec/iriq/reinfer_spec.rb[1:2:3],158,200,180,203,175,188,207,204,201,182,169,169,152,139,152,167,139,136,146
./spec/iriq/reinfer_spec.rb[1:3:1],6476,7313,7118,7570,6943,6943,9968,8204,7479,6267,25175,6714,6566,6013,5959,5237,5458,5267,6095
./spec/iriq/segment_classifier_spec.rb[1:1:1],53,69,62,75,54,73,69,92,64,58,62,58,46,48,53,47,52,45,56
./spec/iriq/segment_classifier_spec.rb[1:1:2],38,45,44,48,41,46,44,53,46,44,44,42,34,34,34,32,35,33,37
./spec/iriq/segment_classifier_spec.rb[1:1:3],40,48,44,49,41,47,44,55,45,45,42,41,37,33,34,31,35,39,37
./spec/iriq/segment_classifier_spec.rb[1:1:4],35,42,39,43,38,45,40,47,41,41,39,38,33,30,31,29,32,31,33
./spec/iriq/segment_classifier_spec.rb[1:1:5],34,39,38,40,34,42,37,43,41,38,38,37,30,28,29,30,30,28,31
./spec/iriq/segment_classifier_spec.rb[1:1:6],36,41,38,42,38,44,38,47,42,39,39,37,32,28,32,29,29,29,32
./spec/iriq/segment_classifier_spec.rb[1:1:7],33,39,37,42,34,40,38,42,40,37,38,34,32,27,29,28,29,28,30
./spec/iriq/segment_classifier_spec.rb[1:1:8],36,42,41,45,39,42,40,48,44,41,41,40,34,30,33,32,31,31,35
./spec/iriq/segment_classifier_spec.rb[1:1:9],34,40,38,42,37,41,39,45,44,39,40,37,33,28,31,28,30,30,33
./spec/iriq/segment_classifier_spec.rb[1:1:10],33,37,38,40,34,38,36,41,40,37,36,35,32,27,29,28,28,28,32
./spec/iriq/segment_classifier_spec.rb[1:1:11],32,37,36,39,33,39,44,42,39,36,37,34,32,26,28,26,29,27,30
./spec/iriq/segment_classifier_spec.rb[1:1:12],32,39,37,39,34,38,35,41,40,36,36,34,31,26,29,28,29,26,30
./spec/iriq/segment_classifier_spec.rb[1:1:13],35,41,39,41,34,40,38,44,41,39,38,35,37,27,31,29,30,26,31
./spec/iriq/segment_classifier_spec.rb[1:1:14],34,38,38,40,34,39,38,41,39,38,37,35,31,29,30,27,29,26,31
./spec/iriq/segment_classifier_spec.rb[1:1:15],32,39,38,41,33,41,38,40,39,36,36,34,31,27,30,26,29,26,31
./spec/iriq/segment_classifier_spec.rb[1:1:16],34,38,40,42,36,41,39,42,39,37,38,36,33,28,32,28,30,26,33
./spec/iriq/segment_classifier_spec.rb[1:1:17],35,40,40,43,37,43,40,44,44,40,38,37,35,29,33,30,32,28,33
./spec/iriq/segment_classifier_spec.rb[1:1:18],33,40,38,41,35,41,38,41,40,37,38,35,33,27,30,28,28,26,30
./spec/iriq/segment_classifier_spec.rb[1:1:19],32,40,39,40,33,38,37,41,40,37,36,35,32,27,28,26,29,27,30
./spec/iriq/segment_classifier_spec.rb[1:1:20],33,37,41,38,34,39,36,40,39,38,35,35,32,26,29,28,29,27,30
./spec/iriq/segment_classifier_spec.rb[1:1:21],38,44,43,47,42,46,44,51,47,43,42,40,37,34,34,32,35,33,36
./spec/iriq/segment_classifier_spec.rb[1:1:22],33,36,37,38,36,38,36,40,38,36,35,34,35,27,29,27,30,25,30
./spec/iriq/segment_classifier_spec.rb[1:1:23],32,35,36,38,35,38,36,40,39,35,34,34,30,25,28,32,29,26,29
./spec/iriq/segment_classifier_spec.rb[1:1:24],33,38,37,41,35,38,36,41,39,38,37,35,31,26,28,28,30,26,31
./spec/iriq/segment_classifier_spec.rb[1:1:25],33,37,36,38,34,38,36,39,39,37,36,35,30,27,29,27,28,25,30
./spec/iriq/segment_classifier_spec.rb[1:1:26],31,35,34,38,32,37,35,39,38,36,36,33,29,26,28,26,28,24,30
./spec/iriq/segment_classifier_spec.rb[1:1:27],33,38,38,41,35,41,38,42,41,38,37,36,32,28,32,27,29,25,31
./spec/iriq/segment_classifier_spec.rb[1:1:28],31,36,36,39,35,39,35,40,40,35,36,34,30,26,28,27,28,24,29
./spec/iriq/segment_classifier_spec.rb[1:1:29],31,35,36,38,33,41,35,39,38,37,36,34,31,26,30,27,30,25,29
./spec/iriq/segment_classifier_spec.rb[1:1:30],30,35,35,39,34,38,35,41,38,36,35,34,30,25,28,26,30,24,29
./spec/iriq/segment_classifier_spec.rb[1:1:31],31,35,35,39,32,39,34,41,38,36,36,35,29,26,29,26,29,25,29
./spec/iriq/segment_classifier_spec.rb[1:1:32],31,35,35,39,33,39,36,40,39,37,36,34,31,26,30,26,28,24,29
./spec/iriq/segment_classifier_spec.rb[1:1:33],31,36,35,40,33,37,35,38,37,35,36,35,30,26,29,25,27,25,28
./spec/iriq/segment_classifier_spec.rb[1:1:34],32,37,36,40,34,40,36,40,40,36,37,35,31,26,30,26,28,25,29
./spec/iriq/segment_classifier_spec.rb[1:1:35],32,36,35,39,32,38,36,39,38,35,35,34,30,25,29,25,29,25,28
./spec/iriq/segment_classifier_spec.rb[1:1:36],31,35,34,38,32,36,35,38,37,35,35,33,29,25,28,30,27,24,28
./spec/iriq/segment_classifier_spec.rb[1:1:37],30,36,34,39,32,35,34,37,37,35,34,34,29,25,28,26,27,24,28
./spec/iriq/segment_classifier_spec.rb[1:1:38],30,35,35,40,33,36,35,38,38,34,35,33,29,25,27,26,26,27,28
./spec/iriq/segment_classifier_spec.rb[1:1:39],31,35,34,38,32,40,35,38,38,35,34,33,29,25,27,26,27,25,29
./spec/iriq/segment_classifier_spec.rb[1:1:40],31,35,34,39,32,35,34,39,37,34,35,33,30,25,27,25,26,25,29
./spec/iriq/segment_classifier_spec.rb[1:1:41],31,36,35,39,33,36,35,39,37,35,35,33,29,26,29,26,28,24,29
./spec/iriq/segment_classifier_spec.rb[1:1:42],33,39,37,41,34,40,38,44,42,37,38,36,33,28,32,28,30,28,62
./spec/iriq/segment_classifier_spec.rb[1:1:43],32,38,36,39,33,38,37,40,40,36,36,34,31,28,30,28,28,26,31
./spec/iriq/segment_classifier_spec.rb[1:1:44],32,36,35,40,34,38,35,40,40,35,36,34,30,27,29,28,28,26,50
./spec/iriq/segment_classifier_spec.rb[1:1:45],32,37,37,40,34,36,37,40,40,37,35,34,30,27,30,27,28,26,39
./spec/iriq/segment_classifier_spec.rb[1:1:46],31,35,35,38,33,36,35,39,38,35,36,33,29,26,28,26,26,25,57
./spec/iriq/segment_classifier_spec.rb[1:1:47],31,35,34,37,33,37,35,40,38,36,35,33,29,26,27,30,27,26,42
./spec/iriq/segment_classifier_spec.rb[1:1:48],31,35,35,38,32,37,34,39,38,35,35,33,28,26,28,26,25,24,43
./spec/iriq/segment_classifier_spec.rb[1:1:49],33,37,36,38,33,39,36,40,40,36,36,34,30,27,30,27,27,25,53
./spec/iriq/segment_classifier_spec.rb[1:1:50],32,36,35,38,32,40,36,41,40,36,36,33,31,26,28,26,29,25,34
./spec/iriq/segment_classifier_spec.rb[1:1:51],32,36,36,38,34,42,36,40,39,36,37,34,31,26,29,27,28,25,38
./spec/iriq/segment_classifier_spec.rb[1:1:52],31,37,36,39,33,37,36,40,39,35,36,34,31,26,30,26,29,25,36
./spec/iriq/segment_classifier_spec.rb[1:1:53],31,35,36,38,33,37,36,38,39,35,36,34,31,26,30,26,27,25,34
./spec/iriq/segment_classifier_spec.rb[1:1:54],31,35,35,38,33,36,34,39,38,35,34,33,30,26,28,26,26,26,33
./spec/iriq/segment_classifier_spec.rb[1:1:55],31,34,35,38,34,39,34,40,38,35,35,34,29,26,28,26,27,25,30
./spec/iriq/segment_classifier_spec.rb[1:1:56],31,36,36,40,34,37,35,41,41,37,37,34,31,27,29,28,27,26,42
./spec/iriq/segment_classifier_spec.rb[1:1:57],33,39,37,42,36,40,38,45,41,38,39,36,33,28,32,28,29,28,38
./spec/iriq/segment_classifier_spec.rb[1:1:58],32,38,36,39,33,38,36,41,40,37,37,34,31,26,29,27,28,26,40
./spec/iriq/segment_classifier_spec.rb[1:1:59],31,40,36,37,38,35,34,41,40,35,35,34,30,25,29,27,31,25,38
./spec/iriq/segment_classifier_spec.rb[1:1:60],33,38,37,40,36,39,37,42,41,37,37,36,33,27,29,27,29,26,36
./spec/iriq/segment_classifier_spec.rb[1:1:61],31,36,37,39,34,38,37,42,40,36,36,34,30,26,30,27,28,26,45
./spec/iriq/segment_classifier_spec.rb[1:1:62],32,37,37,39,33,36,36,40,39,35,34,33,30,26,29,26,26,26,49
./spec/iriq/segment_classifier_spec.rb[1:1:63],31,35,35,38,33,36,34,40,38,34,35,34,29,26,29,25,27,24,45
./spec/iriq/segment_classifier_spec.rb[1:1:64],31,34,38,42,32,44,64,45,43,40,35,32,32,25,32,25,30,29,49
./spec/iriq/segment_classifier_spec.rb[1:1:65],32,36,35,38,34,38,46,39,39,35,35,33,30,27,30,29,28,25,47
./spec/iriq/segment_classifier_spec.rb[1:1:66],32,35,34,39,33,37,40,39,41,35,36,33,29,25,28,28,27,26,45
./spec/iriq/segment_classifier_spec.rb[1:1:67],34,37,38,41,36,40,42,43,41,37,38,35,32,27,31,28,30,26,46
./spec/iriq/segment_classifier_spec.rb[1:1:68],33,37,37,41,36,41,41,42,41,37,38,36,32,27,30,30,28,26,40
./spec/iriq/segment_classifier_spec.rb[1:1:69],32,37,36,41,35,37,41,42,40,38,36,35,31,27,29,28,29,25,36
./spec/iriq/segment_classifier_spec.rb[1:1:70],33,38,37,40,36,39,40,41,40,38,37,35,31,27,31,28,29,26,48
./spec/iriq/segment_classifier_spec.rb[1:1:71],33,37,37,40,35,39,40,41,41,38,37,36,31,28,32,28,31,25,46
./spec/iriq/segment_classifier_spec.rb[1:1:72],33,39,37,40,36,39,39,41,40,36,37,37,32,27,31,28,31,27,38
./spec/iriq/segment_classifier_spec.rb[1:1:73],31,37,37,39,35,38,38,40,39,37,38,34,30,26,30,27,30,25,1690
./spec/iriq/segment_classifier_spec.rb[1:1:74],32,37,38,39,35,72,122,40,39,37,36,35,30,27,30,28,30,25,47
./spec/iriq/segment_classifier_spec.rb[1:1:75],34,38,39,42,37,48,136,43,41,58,39,37,32,28,31,29,31,27,45
./spec/iriq/segment_classifier_spec.rb[1:1:76],31,35,35,39,33,42,80,40,39,42,35,34,1473,40,29,45,28,25,46
./spec/iriq/segment_classifier_spec.rb[1:1:77],31,1755,34,39,32,38,76,68,63,38,54,32,37,29,28,30,1668,38,47
./spec/iriq/segment_classifier_spec.rb[1:1:78],46,56,36,1853,52,38,125,45,47,36,44,48,32,29,43,29,41,28,41
./spec/iriq/segment_classifier_spec.rb[1:1:79],36,41,51,47,38,38,74,43,43,35,38,37,30,26,32,27,28,27,33
./spec/iriq/segment_classifier_spec.rb[1:1:80],36,39,41,44,38,40,73,43,43,36,37,37,31,27,33,27,30,27,38
./spec/iriq/segment_classifier_spec.rb[1:1:81],40,46,44,51,41,50,84,50,47,43,42,42,36,32,39,31,34,31,41
./spec/iriq/segment_classifier_spec.rb[1:1:82],35,41,40,43,38,41,73,44,44,39,39,37,34,28,32,28,30,27,47
./spec/iriq/segment_classifier_spec.rb[1:1:83],33,39,40,41,36,41,71,45,43,38,38,35,32,27,31,27,28,28,45
./spec/iriq/segment_classifier_spec.rb[1:1:84],33,37,38,41,35,40,70,43,41,38,36,34,32,27,29,27,28,27,36
./spec/iriq/segment_classifier_spec.rb[1:1:85],32,37,36,41,34,38,68,42,40,34,36,35,30,26,29,26,29,25,34
./spec/iriq/segment_classifier_spec.rb[1:1:86],31,37,36,39,34,37,1212,41,39,34,36,35,28,26,30,25,29,26,47
./spec/iriq/segment_classifier_spec.rb[1:1:87],31,35,37,38,33,39,74,40,40,35,36,35,30,26,29,25,27,24,38
./spec/iriq/segment_classifier_spec.rb[1:1:88],30,36,35,39,33,36,72,39,40,36,35,34,29,25,29,25,29,24,34
./spec/iriq/segment_classifier_spec.rb[1:1:89],32,37,35,41,34,36,70,40,40,36,36,35,30,26,29,26,28,25,46
./spec/iriq/segment_classifier_spec.rb[1:1:90],32,36,36,40,35,39,71,41,40,37,37,34,31,26,30,26,27,26,48
./spec/iriq/segment_classifier_spec.rb[1:1:91],31,37,36,40,35,39,96,214,40,37,36,35,30,26,30,27,28,25,47
./spec/iriq/segment_classifier_spec.rb[1:1:92],32,37,37,41,36,40,44,101,39,37,37,34,31,26,30,26,28,26,47
./spec/iriq/segment_classifier_spec.rb[1:1:93],31,37,36,39,36,38,38,84,39,36,36,33,31,27,29,26,27,25,44
./spec/iriq/segment_classifier_spec.rb[1:1:94],32,37,36,40,34,415,38,83,40,36,37,34,31,27,29,26,27,26,40
./spec/iriq/segment_classifier_spec.rb[1:1:95],32,39,37,41,37,42,37,88,41,36,37,35,31,30,31,27,28,26,36
./spec/iriq/segment_classifier_spec.rb[1:1:96],32,37,36,41,36,39,38,85,41,404,37,35,31,29,30,27,29,27,33
./spec/iriq/segment_classifier_spec.rb[1:1:97],29,35,33,37,33,36,33,1150,37,38,34,32,333,30,29,300,25,24,29
./spec/iriq/segment_classifier_spec.rb[1:2:1],44,441,42,904,407,47,51,113,53,45,46,46,37,35,345,34,37,34,43
./spec/iriq/shape_spec.rb[1:1:1],43,53,51,98,46,56,50,123,54,45,48,46,39,39,42,37,42,33,56
./spec/iriq/shape_spec.rb[1:1:2],35,40,40,1933,36,41,40,106,42,37,39,36,32,29,31,28,30,28,44
./spec/iriq/shape_spec.rb[1:2:1],40,48,47,104,49,51,48,136,52,46,47,49,38,36,42,35,36,32,51
./spec/iriq/shape_spec.rb[1:2:2],38,43,42,83,41,47,43,87,47,42,46,40,36,33,34,32,33,30,44
./spec/iriq/shape_spec.rb[1:2:3],41,51,47,96,47,51,49,116,52,47,48,45,40,37,42,35,41,35,52
./spec/iriq/shape_spec.rb[1:2:4],31,37,37,73,36,39,39,79,41,162,37,34,32,30,31,27,30,26,40
./spec/iriq/shape_spec.rb[1:3:1],48,51,48,96,50,58,51,124,56,116,55,51,45,36,42,37,40,36,49
./spec/iriq/shape_spec.rb[1:3:2],38,45,43,84,41,45,44,95,49,89,43,41,37,33,38,31,34,32,44
./spec/iriq/shape_spec.rb[1:4:1],52,60,58,104,55,62,58,117,64,109,58,54,48,43,47,44,48,42,51
./spec/iriq/storage_spec.rb[1:1:1],38,48,43,83,42,48,45,110,47,87,43,41,35,33,38,32,38,32,292
./spec/iriq/storage_spec.rb[1:1:2],289,393,318,599,304,356,359,773,367,594,329,310,264,265,302,218,311,221,378
./spec/iriq/storage_spec.rb[1:1:3],7843,9652,9680,18751,8033,10404,13081,10986,9390,9523,10173,8086,7728,9845,7485,8046,7335,7318,8371
./spec/iriq/storage_spec.rb[1:2:1],5027,6222,7827,8679,5364,7714,6495,6604,6216,8037,5835,5248,4973,4445,4868,4388,4685,4441,5281
./spec/iriq/storage_spec.rb[1:2:2],5197,6186,15532,6432,5314,6231,5607,6506,5721,6600,5609,5380,5121,4679,4942,4546,4390,4401,4849
./spec/iriq/storage_spec.rb[1:2:3],7814,9234,18206,34958,8163,9006,20634,9745,8480,8698,8466,8506,8058,6853,7399,6707,6705,6399,7645
./spec/iriq/storage_spec.rb[1:2:4],4632,5235,34664,7894,5344,5274,4868,5849,5231,5485,5558,5306,4362,4402,4512,4270,4212,3653,4795
./spec/iriq/storage_spec.rb[1:2:5],10373,11751,32760,12671,11198,12030,11375,13422,12222,12057,30268,11289,9852,10215,9407,8930,8946,8435,9727
./spec/iriq/storage_spec.rb[1:2:6],15969,20408,21045,25126,16174,25726,17515,20694,19132,17818,17547,16137,14518,13432,14287,14009,12999,12539,15301
./spec/iriq/storage_spec.rb[1:2:7],4126,5985,4470,5314,4744,5390,4702,5489,5674,5017,5005,4727,4194,3808,4386,4102,3730,3633,4398
./spec/iriq/storage_spec.rb[1:2:8],4720,5493,4482,5158,4604,5245,6612,11634,5371,6133,4745,4536,4041,4079,4055,3961,3893,3815,4239
./spec/iriq/storage_spec.rb[1:2:10],6718,5973,7781,19343,5292,6068,26987,6419,5987,5474,7305,5118,8215,4623,4998,4437,4439,4560,5074
./spec/iriq/storage_spec.rb[1:2:9:1],7515,8937,15097,9571,7756,11364,9456,9435,8792,8657,8334,7995,13830,6417,6906,7464,6654,7377,7380
./spec/iriq/storage_spec.rb[1:2:9:2],8168,10667,21373,10372,8466,11004,10529,11581,9526,9714,8671,8413,8444,10175,7642,7542,6945,7494,8066
./spec/iriq/storage_spec.rb[1:2:9:3],10608,11855,14568,12603,10587,14107,12267,14454,12142,13329,11033,10928,12541,8729,9256,9226,8907,9095,10027
./spec/iriq/trace_spec.rb[1:1:1],125,130,104,144,100,116,139,151,118,115,110,108,113,94,95,107,86,94,104
./spec/iriq/trace_spec.rb[1:1:2],124,133,117,150,118,127,146,149,135,128,123,124,121,109,101,110,95,102,108
./spec/iriq/trace_spec.rb[1:1:3],80,88,78,94,77,85,88,98,86,85,79,84,78,63,69,66,62,59,70
./spec/iriq/trace_spec.rb[1:1:4],78,92,82,98,85,91,100,96,96,88,91,91,79,74,66,70,65,65,71
./spec/iriq/trace_spec.rb[1:1:5],79,90,78,96,78,86,94,97,92,86,86,86,78,69,71,68,62,63,71
./spec/iriq/trace_spec.rb[1:1:6],56,66,58,68,57,63,69,71,68,63,64,64,57,49,50,48,45,44,50
./spec/iriq/url_calibration_spec.rb[1:1:1],56,58,48,57,48,51,61,59,56,56,54,53,47,45,43,43,40,40,44
./spec/iriq/url_calibration_spec.rb[1:1:2],65,76,63,77,64,72,77,78,73,70,68,68,63,56,56,56,50,51,56
./spec/iriq/url_calibration_spec.rb[1:1:3],58,68,59,73,60,67,71,72,70,66,66,66,59,50,51,48,46,47,53
./spec/iriq/url_calibration_spec.rb[1:1:4],57,67,60,70,60,64,71,72,70,67,65,65,58,47,52,47,46,45,52
./spec/iriq/url_calibration_spec.rb[1:1:5],79,97,85,100,86,92,100,104,98,95,92,94,83,69,73,69,68,65,74
./spec/iriq/url_calibration_spec.rb[1:1:6],58,69,63,75,63,70,73,76,72,69,67,68,62,50,54,50,48,48,55
./spec/iriq/url_calibration_spec.rb[1:1:7],89,105,94,112,95,104,113,115,108,105,103,104,94,76,84,76,74,74,83
./spec/iriq/url_calibration_spec.rb[1:1:8],77,92,84,99,85,91,99,100,96,94,90,91,81,67,76,66,65,64,72
./spec/iriq/url_calibration_spec.rb[1:1:9],71,89,80,94,80,87,95,95,95,87,84,86,76,63,71,64,64,63,66
./spec/iriq/url_calibration_spec.rb[1:1:10],43,52,48,55,46,49,55,56,56,52,51,51,45,37,42,38,36,37,40
./spec/iriq/url_calibration_spec.rb[1:1:11],55,65,58,69,57,67,69,69,68,63,65,62,56,50,55,46,50,44,54
./spec/iriq/url_calibration_spec.rb[1:1:12],52,65,57,69,57,62,66,67,70,63,62,62,55,45,53,45,46,44,51
./spec/iriq/url_calibration_spec.rb[1:1:13],47,62,54,62,53,56,61,60,66,59,58,57,68,41,52,40,41,42,45
./spec/iriq/url_calibration_spec.rb[1:1:14],58,73,63,76,64,69,75,76,77,72,68,69,87,55,59,51,51,51,58
./spec/iriq/url_calibration_spec.rb[1:1:15],64,72,66,82,71,72,79,81,78,73,71,76,91,52,60,56,51,49,57
./spec/iriq/url_calibration_spec.rb[1:1:16],56,66,60,68,59,63,70,70,116,64,63,62,64,46,53,52,51,56,53
./spec/iriq/url_calibration_spec.rb[1:1:17],61,73,64,75,64,74,75,76,78,72,69,69,67,52,60,52,51,54,54
./spec/iriq/url_calibration_spec.rb[1:1:18],57,66,63,72,61,66,71,70,129,65,63,64,60,47,55,47,47,51,50
./spec/iriq/url_calibration_spec.rb[1:1:19],57,67,58,68,56,61,68,69,79,62,61,61,57,45,51,46,44,47,49
./spec/iriq/url_calibration_spec.rb[1:1:20],58,69,63,71,62,71,79,75,83,66,65,70,60,47,55,49,48,51,55
./spec/iriq/url_calibration_spec.rb[1:1:21],59,72,65,73,62,69,74,75,80,70,68,67,63,51,55,52,48,50,56
./spec/iriq/url_calibration_spec.rb[1:1:22],57,72,62,71,61,67,74,74,78,69,67,66,62,50,54,51,47,48,53
./spec/iriq/url_calibration_spec.rb[1:1:23],61,77,64,81,62,69,74,76,79,71,71,70,65,52,59,53,53,51,56
./spec/iriq/url_calibration_spec.rb[1:1:24],57,72,67,75,63,67,78,77,77,67,68,70,60,51,57,53,50,51,57
./spec/iriq/url_calibration_spec.rb[1:1:25],55,65,59,66,54,61,66,65,68,61,59,59,55,45,50,46,44,42,48
./spec/iriq/url_calibration_spec.rb[1:1:26],59,65,61,66,58,174,67,67,72,1046,64,63,58,49,53,49,45,46,61
./spec/iriq/url_calibration_spec.rb[1:1:27],76,90,80,93,81,99,94,95,97,92,85,88,983,868,79,901,65,64,69
./spec/iriq/url_calibration_spec.rb[1:1:28],982,1130,64,1067,865,70,1124,1113,1163,65,966,994,64,50,1021,47,786,828,51
./spec/iriq/url_calibration_spec.rb[1:1:29],92,111,1039,114,97,109,114,111,111,97,103,105,92,82,97,79,74,74,79
./spec/iriq/url_calibration_spec.rb[1:1:30],79,99,92,102,86,102,101,102,105,93,92,94,85,71,78,69,68,67,74
./spec/iriq/url_calibration_spec.rb[1:1:31],53,65,60,66,57,71,68,67,68,63,62,62,56,49,52,47,44,44,48
./spec/iriq/url_calibration_spec.rb[1:1:32],57,70,62,71,61,76,73,74,75,68,67,65,62,52,56,50,50,48,55
./spec/iriq/url_calibration_spec.rb[1:1:33],49,62,53,62,54,63,61,64,65,57,59,55,54,44,51,44,41,42,47
./spec/iriq/url_calibration_spec.rb[1:1:34],56,72,62,72,63,74,73,74,74,67,65,64,60,50,57,49,48,47,55
./spec/iriq/url_calibration_spec.rb[1:1:35],74,90,81,91,79,95,102,93,97,85,85,81,79,66,74,64,64,62,75
./spec/iriq/url_calibration_spec.rb[1:1:36],45,56,50,58,49,59,58,62,59,53,53,49,47,40,45,37,39,37,44
./spec/iriq/url_calibration_spec.rb[1:1:37],55,69,60,72,58,71,70,71,70,66,63,61,58,48,58,47,47,45,375
./spec/iriq/url_calibration_spec.rb[1:1:38],51,63,55,65,54,68,64,65,272,448,59,56,53,43,49,43,44,43,54
./spec/iriq/url_calibration_spec.rb[1:1:39],49,59,54,64,52,64,63,64,139,62,58,53,400,357,49,354,41,42,48
./spec/iriq/url_calibration_spec.rb[1:1:40],446,551,88,530,440,106,588,548,785,96,473,455,87,70,441,73,367,364,79
./spec/iriq/url_calibration_spec.rb[1:1:41],71,75,438,79,68,76,105,82,194,71,72,67,62,51,62,52,54,54,56
./spec/iriq/url_calibration_spec.rb[1:1:42],58,69,61,72,60,70,83,76,182,64,66,63,58,46,55,49,50,48,52
./spec/iriq/url_calibration_spec.rb[1:1:43],48,57,53,60,51,60,66,62,118,55,53,51,49,39,46,41,39,38,44
./spec/iriq/url_calibration_spec.rb[1:1:44],57,65,60,71,58,69,73,70,136,64,63,59,55,46,54,47,45,44,52
./spec/iriq/url_calibration_spec.rb[1:1:45],51,62,54,64,54,63,64,65,123,59,56,54,51,44,46,44,41,41,48
./spec/iriq/url_calibration_spec.rb[1:1:46],49,57,52,61,53,62,63,62,119,57,55,54,50,42,47,43,40,39,45
./spec/iriq/url_calibration_spec.rb[1:1:47],54,62,58,67,57,67,69,70,126,66,62,57,54,45,50,46,46,42,49
./spec/iriq/url_calibration_spec.rb[1:1:48],48,54,49,58,48,58,58,59,108,54,52,53,48,39,42,39,38,37,43
./spec/iriq/url_calibration_spec.rb[1:1:49],56,65,58,69,58,431,69,70,125,63,62,60,56,47,53,50,45,44,51
./spec/iriq/url_calibration_spec.rb[1:1:50],57,63,59,68,57,75,69,69,123,416,63,58,56,47,50,48,45,42,332
./spec/iriq/url_calibration_spec.rb[1:1:51],55,58,52,62,52,65,62,65,111,63,57,54,367,44,47,315,41,40,47
./spec/iriq/url_calibration_spec.rb[1:1:52],49,399,48,59,48,58,58,451,106,54,369,54,50,306,43,39,38,36,43
./spec/iriq/url_calibration_spec.rb[1:1:53],389,57,56,434,353,61,64,66,148,56,56,54,51,42,350,41,43,286,43
./spec/iriq/url_calibration_spec.rb[1:1:54],45,51,47,57,48,54,55,57,109,51,49,47,46,37,42,36,37,36,39
./spec/iriq/url_calibration_spec.rb[1:1:55],49,57,53,63,54,61,60,62,124,56,55,54,49,41,45,40,41,40,44
./spec/iriq/url_calibration_spec.rb[1:1:56],57,64,61,73,59,72,69,72,131,65,64,61,57,46,51,45,48,45,51
./spec/iriq/url_calibration_spec.rb[1:1:57],45,49,47,55,46,54,54,56,99,52,49,46,45,35,40,37,36,35,39
./spec/iriq/url_calibration_spec.rb[1:1:58],47,54,49,58,49,58,58,59,110,54,52,50,48,38,43,41,38,36,41
./spec/iriq/url_calibration_spec.rb[1:1:59],51,59,54,62,54,68,63,64,172,63,57,55,51,46,48,43,45,44,49
./spec/iriq/url_calibration_spec.rb[1:1:60],48,56,51,351,52,62,60,62,109,56,55,50,49,40,44,42,41,42,44
./spec/iriq/url_calibration_spec.rb[1:1:61],46,53,48,162,48,58,55,58,101,55,51,50,46,41,41,39,37,37,43
./spec/iriq/url_calibration_spec.rb[1:1:62],44,48,46,113,47,54,54,56,98,51,52,49,44,36,41,38,38,34,39
./spec/iriq/url_calibration_spec.rb[1:1:63],43,50,47,103,46,274,54,55,100,50,50,47,45,36,41,37,35,34,40
./spec/iriq/url_calibration_spec.rb[1:1:64],51,62,53,118,51,66,63,63,116,57,56,54,51,41,46,41,43,41,44
./spec/iriq/url_calibration_spec.rb[1:1:65],45,227,49,106,49,59,58,59,126,53,52,48,69,38,43,38,38,37,43
./spec/iriq/url_calibration_spec.rb[1:1:66],48,128,232,110,49,63,59,60,318,55,54,51,75,39,44,40,39,38,43
./spec/iriq/url_calibration_spec.rb[1:1:67],52,120,60,114,55,539,64,66,82,59,256,56,62,42,48,43,43,42,222
./spec/iriq/url_calibration_spec.rb[1:1:68],45,141,51,100,48,300,57,57,64,259,55,48,50,41,42,38,37,36,44
./spec/iriq/url_calibration_spec.rb[1:1:69],49,133,58,114,54,104,63,64,71,62,60,55,61,43,48,189,42,41,48
./spec/iriq/url_calibration_spec.rb[1:1:70],42,105,47,110,46,69,57,57,60,53,52,46,49,37,41,37,36,36,41
./spec/iriq/url_calibration_spec.rb[1:1:71],222,137,55,462,237,77,270,296,69,62,59,234,56,44,219,43,196,198,48
./spec/iriq/url_calibration_spec.rb[1:1:72],56,145,60,120,60,70,74,70,71,60,62,60,59,43,54,46,50,43,48
./spec/iriq/url_calibration_spec.rb[1:1:73],40,147,42,84,42,55,53,52,53,47,46,43,42,33,37,36,36,33,37
./spec/iriq/url_calibration_spec.rb[1:1:74],38,124,41,83,42,49,51,50,50,46,43,42,39,32,36,33,34,33,35
./spec/iriq/url_calibration_spec.rb[1:1:75],45,179,55,96,49,59,59,59,60,53,51,50,47,37,42,40,41,37,42
./spec/iriq/url_calibration_spec.rb[1:1:76],35,94,39,78,38,48,46,46,47,41,41,40,38,32,34,32,31,30,33
